client_id,marks,time,mark
1060606,4,93.46,1
1052594,5,89.29,1
1058916,4,34.52,1
1008440,2,49.9,0
1057632,1,17.04,0
1049244,5,63.52,1
1058537,5,60.37,1
1045692,3,32.1,0
1054813,1,8.89,0
1061166,4,80.88,1
1055106,5,51.17,1
1047308,4,70.7,1
1059013,4,53.86,1
1051296,5,23.42,1
1058419,4,38.52,1
1053361,5,50.63,1
1048704,3,29.52,0
1055065,4,92.3,1
1040168,5,32.67,1
1047866,2,47.77,0
1053471,1,13.19,0
1052878,2,84.33,0
1046081,3,59.25,0
1059055,5,48.99,1
1050507,5,53.17,1
1053944,4,81.93,1
1057534,5,59.61,1
1051318,4,62.58,1
1055770,5,34.23,1
1049791,1,27.6,0
1034987,2,19.99,0
1055645,2,82.55,0
1058415,5,73.66,1
1051611,5,71.74,1
1055890,2,19.78,0
1029072,5,50.0,1
1059542,5,40.62,1
1050853,5,85.21,1
1055740,3,31.33,0
1024298,4,93.42,1
1056637,2,62.71,0
101395,4,14.6,1
1050417,4,90.26,1
1057560,4,92.15,1
1045304,4,48.64,1
1062102,3,55.72,0
1041930,5,78.41,1
1054153,2,112.52,0
1051905,5,82.35,1
1055706,1,13.44,0
1054796,1,12.75,0
1045291,1,17.57,0
1059272,5,45.61,1
1058418,4,45.39,1
1051512,2,43.42,0
1007325,5,43.99,1
1053404,4,79.58,1
1048287,4,76.38,1
1057451,1,14.68,0
1056183,5,38.59,1
1049079,1,17.42,0
1058920,5,32.49,1
1060566,5,56.96,1
1060860,4,72.39,1
1050261,4,35.94,1
101427,5,77.16,1
1041050,5,120.95,1
1008139,2,27.25,0
1013521,4,151.02,1
1052651,2,92.86,0
1055271,3,91.67,0
1058681,2,116.89,0
1017992,5,33.3,1
1059576,5,53.78,1
1055097,1,11.45,0
1039402,5,13.57,1
1045133,2,75.81,0
1059072,4,125.27,1
1030361,2,68.75,0
1051933,5,112.01,1
1045747,1,7.64,0
1050993,2,70.48,0
1035043,4,11.39,1
1052428,4,38.79,1
1059167,4,88.31,1
1049628,1,7.11,0
1052207,2,13.04,0
1056127,4,76.42,1
1035819,5,107.99,1
1021746,5,8.8,1
1062185,5,69.45,1
1050234,4,76.31,1
1050026,5,52.94,1
1026600,4,80.81,1
1053224,5,61.17,1
1049260,5,63.12,1
1062212,2,33.95,0
1060602,2,71.95,0
1058616,5,35.34,1
1054948,4,68.74,1
1049102,5,72.92,1
1051924,5,8.53,1
1050125,5,54.76,1
1051165,3,71.38,0
1049135,5,62.06,1
1043194,5,89.33,1
1054047,5,41.51,1
1057137,3,53.55,0
1041053,5,80.37,1
1037849,4,62.5,1
1059752,4,101.41,1
1052806,4,51.8,1
1051151,4,16.43,1
1059362,5,103.63,1
1047818,5,108.32,1
1038482,5,110.91,1
1048818,5,137.81,1
1061459,5,77.1,1
1057285,5,83.96,1
1052744,2,83.97,0
1046942,5,66.8,1
1061689,2,46.61,0
1056299,5,116.53,1
1047661,2,3.64,0
1019823,1,27.67,0
1059023,5,57.37,1
1057971,2,55.87,0
1050108,5,35.62,1
1060057,2,52.81,0
1049755,5,73.38,1
1043994,4,146.78,1
1049757,3,86.17,0
1061705,4,113.93,1
1006641,2,55.55,0
1058475,4,48.41,1
1029379,5,43.31,1
1001704,5,55.18,1
1047347,2,47.52,0
1057438,5,23.22,1
1059021,5,7.2,1
1057352,5,75.08,1
1046754,5,82.06,1
1047836,3,61.16,0
1057753,5,22.61,1
1037992,5,19.78,1
1056559,5,73.2,1
1052374,4,48.41,1
1052480,4,34.21,1
1048184,5,52.38,1
1056541,2,54.67,0
1060253,3,101.41,0
1045643,5,76.47,1
1057232,1,14.28,0
1049617,5,57.19,1
1059696,2,125.17,0
1049114,5,96.35,1
1056044,5,74.12,1
1051782,3,100.2,0
1057764,5,41.59,1
1053503,4,44.36,1
1055469,5,66.27,1
1056287,5,64.83,1
1054905,3,26.84,0
1059020,5,35.2,1
1061606,2,25.88,0
1029734,3,81.1,0
1050985,4,93.34,1
1037312,5,52.94,1
1055932,5,67.52,1
1051375,5,23.05,1
1053553,4,80.94,1
1051584,5,120.37,1
1057570,2,23.98,0
1054485,2,80.67,0
1052124,2,74.74,0
1050961,5,33.92,1
1056198,5,79.04,1
1043961,3,92.37,0
1061813,4,45.11,1
1055333,1,18.79,0
1022604,4,64.43,1
1058143,2,35.33,0
1044812,3,76.37,0
1055254,5,46.6,1
1049340,5,108.32,1
1000403,5,70.53,1
1049362,4,28.58,1
1053567,4,56.21,1
1052635,4,45.35,1
1052420,5,97.17,1
1049716,5,56.35,1
1056979,3,51.25,0
1008981,2,82.64,0
1050750,5,76.91,1
1051844,4,98.25,1
1052008,2,15.97,0
1057467,5,79.43,1
1061388,5,68.56,1
1056332,2,43.29,0
1052666,4,59.25,1
1050723,5,57.91,1
1052692,4,57.63,1
1044777,5,22.11,1
1057938,3,43.86,0
1049098,5,62.04,1
1046039,2,83.47,0
1027999,5,32.38,1
1049839,2,92.53,0
1038195,5,40.61,1
1055517,5,51.95,1
1052192,4,21.62,1
1055315,2,80.35,0
1036379,5,30.33,1
1048388,2,1.68,0
1052209,5,78.07,1
1056598,5,69.51,1
1053101,5,81.93,1
1055776,2,57.6,0
1055521,3,65.49,0
1047268,5,78.42,1
1061150,1,10.83,0
1054793,5,116.63,1
1053801,4,51.23,1
1036159,1,7.07,0
1054542,4,100.51,1
1049987,5,51.71,1
1059670,5,66.72,1
1045963,5,24.4,1
1037510,5,42.71,1
1043587,2,68.67,0
1033025,5,78.74,1
1061126,5,118.54,1
1058104,5,64.09,1
1057899,5,53.25,1
1057849,5,76.43,1
1059151,5,57.6,1
1059183,5,71.83,1
1057542,3,90.14,0
1048366,3,54.41,0
1050120,5,43.25,1
1039039,5,51.95,1
1053815,2,96.15,0
1054524,5,28.81,1
1044491,5,36.98,1
1049924,4,47.45,1
1059071,2,65.14,0
1003159,5,9.03,1
1055628,5,43.24,1
1054700,4,55.63,1
1049306,2,46.28,0
1048906,4,28.81,1
1055559,2,25.84,0
1049870,3,79.85,0
1048876,5,55.2,1
1010415,1,13.49,0
101262,5,36.27,1
1059625,3,80.21,0
1061089,4,41.88,1
1060364,5,67.29,1
1051929,5,52.36,1
1045247,4,38.7,1
1030150,4,121.37,1
1051610,1,11.69,0
1048516,2,90.52,0
1047298,5,56.09,1
1023434,5,23.21,1
1048674,3,85.71,0
1060965,5,54.11,1
1041443,1,23.07,0
1055951,5,71.98,1
1049602,5,74.84,1
1054187,1,2.12,0
1058713,2,81.51,0
1061755,1,4.16,0
1051704,3,66.44,0
1057566,5,43.31,1
1059923,4,29.45,1
1047037,5,37.81,1
1053003,5,94.99,1
1056165,5,70.72,1
1044474,5,99.07,1
1057087,4,92.96,1
1048808,3,77.89,0
1057682,5,87.37,1
1060531,2,14.16,0
1049804,2,43.18,0
1061211,5,65.76,1
1054054,5,36.0,1
1062105,4,97.9,1
1050962,5,23.47,1
1055742,5,24.06,1
1059092,3,87.42,0
1062241,2,48.7,0
1055506,5,85.69,1
1055208,5,56.39,1
1054123,4,45.59,1
1058002,5,99.63,1
1049205,5,92.63,1
1057732,4,106.56,1
1023261,4,93.85,1
1048612,5,109.69,1
1030286,3,50.8,0
1049820,5,71.33,1
1053104,4,52.77,1
1050473,4,10.13,1
1054125,5,32.53,1
1053690,3,70.65,0
1055190,5,32.85,1
1057995,5,45.38,1
1059785,5,82.54,1
1057410,2,90.53,0
1054858,4,121.8,1
1048455,4,39.45,1
1061623,5,30.68,1
1051591,2,32.17,0
1044894,5,28.26,1
1054959,5,74.69,1
1059341,5,108.07,1
1057908,3,43.0,0
1051576,4,84.96,1
1062171,5,79.12,1
1055765,5,14.57,1
1049995,5,59.76,1
1059850,5,43.82,1
1060093,5,95.51,1
1044961,4,74.65,1
1061675,5,68.46,1
1059270,1,13.02,0
1053927,2,74.58,0
1051852,3,65.73,0
1059323,1,15.68,0
1047168,1,8.84,0
1058422,5,85.16,1
1058632,5,38.13,1
1054684,3,55.87,0
1048676,5,71.07,1
1051358,3,47.0,0
1052350,4,26.83,1
1059031,5,65.93,1
1044091,5,125.32,1
1056001,5,109.32,1
1047544,5,44.85,1
1055887,5,20.02,1
1054790,5,35.75,1
1048609,3,48.04,0
1051747,5,38.79,1
1060326,4,63.38,1
1051503,5,46.81,1
1055304,3,78.52,0
1058184,3,30.49,0
1031609,1,18.29,0
1048348,5,63.99,1
1057551,5,32.34,1
1057174,2,82.99,0
1052423,1,10.67,0
1051700,4,101.07,1
1050217,5,61.26,1
1015189,2,66.26,0
1057719,2,51.45,0
1060610,1,20.5,0
1060616,1,6.15,0
1054021,5,36.97,1
1061524,4,48.73,1
1057864,4,23.44,1
1055715,5,59.36,1
1024125,2,123.69,0
1060623,5,25.63,1
1050929,2,73.57,0
1053537,2,89.67,0
1047084,3,58.06,0
1052524,5,143.33,1
1045034,1,4.14,0
1040591,1,11.65,0
1058447,5,4.62,1
1057979,2,107.57,0
1051846,5,68.6,1
1048239,4,14.74,1
1052485,2,96.7,0
1053727,4,84.42,1
1059844,2,41.7,0
1052004,5,32.27,1
1054956,5,72.08,1
1008497,3,11.17,0
1025446,4,82.53,1
1047561,5,59.22,1
1049312,4,64.97,1
1052181,3,28.35,0
1008889,5,67.13,1
1058926,5,64.88,1
1043203,3,99.9,0
1030725,3,68.49,0
1058767,5,80.19,1
1038633,3,104.37,0
1052216,1,15.5,0
1050486,3,61.29,0
1055812,4,48.99,1
1037127,4,52.86,1
1056245,2,65.73,0
1060269,5,40.29,1
1049293,5,58.02,1
1062005,5,78.25,1
1060893,5,55.2,1
1052377,5,28.41,1
1047681,5,39.65,1
1047474,2,69.54,0
1016739,2,61.95,0
1061134,1,19.38,0
1049675,2,95.88,0
1051889,4,58.42,1
1035296,4,68.97,1
1058956,2,30.48,0
1059604,5,100.74,1
1057262,5,51.27,1
1055368,1,11.54,0
1029182,4,39.22,1
1053789,5,25.91,1
1059033,5,66.36,1
1053128,4,81.71,1
1050289,4,104.71,1
1058782,5,119.88,1
1056882,5,67.05,1
1050449,2,66.55,0
1055913,5,49.68,1
1044747,4,50.55,1
1055581,4,74.44,1
1060995,5,79.19,1
1057842,5,50.88,1
1019097,5,24.19,1
1049429,5,98.11,1
1054308,5,66.7,1
1043336,5,28.65,1
1032826,5,89.07,1
1061477,5,77.1,1
1051768,5,79.47,1
1050228,1,8.36,0
1048873,2,21.57,0
1050305,4,138.26,1
1050579,2,48.64,0
1047810,5,81.49,1
1056415,4,80.31,1
1049442,5,102.72,1
1041539,5,92.47,1
1059404,2,44.55,0
1060428,3,54.59,0
1060444,2,42.09,0
1049851,5,54.65,1
1017161,5,70.55,1
1056058,5,3.25,1
1058442,5,70.73,1
1051393,2,84.05,0
1055168,4,34.0,1
1061430,2,39.96,0
1060035,2,21.57,0
1059268,5,27.92,1
1051217,2,46.5,0
1058183,2,88.66,0
1050419,5,109.67,1
1044727,3,17.94,0
1053278,5,106.99,1
1052680,4,71.79,1
1032999,2,31.48,0
1028840,2,107.05,0
1050633,4,102.76,1
1056481,5,112.01,1
1053531,5,59.94,1
1026530,3,22.47,0
1050008,4,28.74,1
100722,3,36.57,0
1054849,5,42.8,1
1047399,1,13.29,0
1061357,1,12.19,0
1046457,5,79.38,1
1056516,5,44.59,1
1062083,4,70.53,1
1048142,5,42.04,1
1049715,4,54.72,1
1057432,5,49.78,1
1056631,5,89.36,1
1049824,5,68.12,1
1058063,4,78.25,1
1056430,5,96.65,1
1058846,5,60.96,1
1061438,4,79.19,1
1056077,1,11.8,0
1057034,4,52.2,1
1055585,1,19.9,0
1024486,5,103.21,1
1060929,5,70.49,1
1056177,4,39.73,1
1051460,5,92.05,1
1057924,5,42.38,1
1059303,5,99.13,1
1056895,4,46.1,1
1028329,5,77.19,1
1050312,5,44.45,1
1046526,5,49.7,1
1047663,2,81.05,0
1049337,3,69.32,0
1059006,5,48.73,1
1056739,2,66.76,0
1055461,4,47.28,1
1054199,5,57.88,1
1057923,5,87.42,1
1048831,4,50.42,1
1018063,5,48.78,1
1020100,2,115.95,0
1048082,4,73.31,1
1050006,1,13.2,0
1057997,5,24.05,1
1034759,5,39.9,1
1059129,4,21.86,1
1053661,5,95.32,1
1050239,3,92.98,0
1046182,5,97.4,1
1060638,4,92.14,1
1061246,5,6.41,1
1051391,2,57.49,0
1057299,2,71.03,0
1058763,5,25.0,1
1054704,5,15.23,1
1062271,2,52.88,0
1057311,2,54.01,0
1054051,2,80.32,0
1043886,5,82.86,1
1051005,1,10.66,0
1048907,5,116.13,1
1055114,5,19.45,1
1048013,5,55.77,1
1058950,5,50.09,1
1055958,3,33.82,0
1053947,1,17.65,0
1051997,4,75.41,1
1046452,5,36.24,1
1053545,5,101.41,1
1054947,3,52.83,0
1059589,2,27.36,0
1061522,5,65.84,1
1062071,4,60.38,1
1060371,2,41.3,0
1050844,4,32.1,1
1060926,5,100.84,1
1054117,4,84.99,1
1052871,4,49.45,1
1054425,2,52.74,0
1049347,2,27.19,0
1060883,5,119.1,1
1054972,4,94.57,1
1046570,5,36.99,1
1059339,5,59.36,1
1056771,4,50.49,1
1038187,5,77.91,1
1055561,5,53.44,1
1055584,3,129.07,0
1049428,5,24.4,1
1060581,2,69.96,0
1049256,4,52.95,1
1048715,5,111.56,1
1058052,4,90.5,1
1061855,5,118.57,1
1051647,4,58.31,1
1060892,3,37.98,0
1035508,5,37.35,1
1060192,4,65.31,1
1060247,5,46.78,1
1052319,2,78.2,0
101319,5,93.05,1
1047213,3,80.42,0
1049894,5,2.72,1
1060600,2,55.44,0
1060412,4,90.93,1
1048903,5,52.31,1
1056527,1,9.49,0
1044822,2,75.37,0
1054440,3,43.49,0
1058841,2,86.94,0
1050299,5,59.91,1
1036785,2,65.48,0
1056723,4,51.07,1
1034560,5,81.85,1
1053049,5,77.89,1
1048347,5,21.17,1
1053928,5,27.46,1
1051936,5,116.22,1
1026924,2,124.0,0
1016868,1,16.99,0
1054272,5,40.59,1
1055127,5,60.07,1
1054050,1,16.64,0
1057868,4,106.85,1
1029628,5,50.58,1
1061462,5,62.81,1
1056558,5,27.81,1
1056412,4,69.42,1
1051827,2,116.82,0
1060931,4,61.14,1
1056509,5,101.4,1
1059259,5,74.76,1
1023593,2,87.42,0
1037687,5,61.41,1
1056791,3,80.72,0
1061423,5,64.14,1
1007565,4,75.08,1
1053617,1,18.98,0
1035695,3,100.82,0
1061815,5,34.57,1
1054391,1,17.24,0
1052816,5,87.23,1
1051226,4,71.03,1
1061914,1,16.06,0
1052185,1,20.96,0
101398,4,34.57,1
1054633,5,65.77,1
1059716,1,25.89,0
1048904,1,14.95,0
1009593,3,28.71,0
1057610,5,96.83,1
1037398,2,51.48,0
1055512,2,56.24,0
1058493,1,14.4,0
1055756,5,53.57,1
1050485,4,24.99,1
1057649,4,64.87,1
1057054,2,46.98,0
1061583,1,8.75,0
1060388,5,121.77,1
1056940,4,78.94,1
1050578,4,76.51,1
1052717,5,39.67,1
1051219,5,86.84,1
1050548,2,70.62,0
1052646,5,44.3,1
1054174,3,53.23,0
1025063,2,98.72,0
1051622,5,99.23,1
1053566,3,51.29,0
1051179,5,47.09,1
1056346,1,18.93,0
1059091,5,27.36,1
1061458,2,53.79,0
1049688,2,31.49,0
1061227,5,79.65,1
1007465,5,73.72,1
1062116,5,64.12,1
1059214,4,65.34,1
1062142,5,58.34,1
1042288,3,61.92,0
1044635,5,78.74,1
1059546,4,97.45,1
1056539,4,62.16,1
1058881,1,22.93,0
1058379,4,133.39,1
1052068,5,54.0,1
1057678,2,37.0,0
1047408,4,17.92,1
1061961,5,98.6,1
1029140,2,30.31,0
1048324,4,45.25,1
1048881,5,1.2,1
1057559,3,23.35,0
1061412,2,27.05,0
1057514,5,103.91,1
1055377,5,71.06,1
1058866,5,45.1,1
1055789,1,17.36,0
1056622,5,74.35,1
1025360,4,81.51,1
1058412,4,99.03,1
1027812,1,20.16,0
1058015,4,23.47,1
1058972,5,65.84,1
1050268,4,104.43,1
1047516,2,44.7,0
1051073,1,14.6,0
1061216,5,75.58,1
1058223,5,58.08,1
1058279,4,102.06,1
1027764,4,13.24,1
1057530,5,31.3,1
1054091,2,97.31,0
1057156,5,2.82,1
1050525,3,50.47,0
1049918,2,50.78,0
1038499,1,10.09,0
1055563,5,78.5,1
1050558,2,51.29,0
1062227,2,101.29,0
1050875,4,67.92,1
1048450,5,87.29,1
1046249,4,58.98,1
1025833,5,70.0,1
1052141,3,99.79,0
1054006,5,157.61,1
1051670,5,36.53,1
1054001,4,42.31,1
1056897,5,107.94,1
1062199,5,26.72,1
1055482,5,82.04,1
1057994,4,53.7,1
1048874,3,14.6,0
1044235,2,16.23,0
1058290,5,23.21,1
1056875,5,70.9,1
1039689,5,76.08,1
1058239,5,71.74,1
1056896,4,93.67,1
1023268,4,104.66,1
1061741,5,70.4,1
1058027,4,13.46,1
1035358,2,45.96,0
1034231,4,46.47,1
1049550,4,27.51,1
1058384,4,47.45,1
1052557,5,105.91,1
1050363,4,95.59,1
1056343,4,25.09,1
1049493,4,98.09,1
1061017,5,73.46,1
1060254,5,89.4,1
1047668,2,44.39,0
1053066,4,84.75,1
1058541,3,58.33,0
1036362,5,97.81,1
1061054,5,78.38,1
1047656,4,52.81,1
1058411,5,27.37,1
1060245,5,59.83,1
1009339,5,38.76,1
1054186,5,27.81,1
1036220,4,62.45,1
1059030,1,17.49,0
1027889,5,63.47,1
1058785,2,39.25,0
1019053,3,71.1,0
1047050,5,71.03,1
1059635,5,63.73,1
1061552,1,17.54,0
1060839,2,26.42,0
1051269,4,84.36,1
1047971,2,50.56,0
1052434,5,100.7,1
1051930,4,40.92,1
1056946,2,65.19,0
1051458,5,78.51,1
1050327,5,62.5,1
1029150,5,59.89,1
1053820,2,92.78,0
1055427,3,34.44,0
1048351,3,58.31,0
1044790,1,14.71,0
1062268,5,60.27,1
1050251,1,24.21,0
1042663,5,84.82,1
1049462,5,84.84,1
1060193,5,106.56,1
1057981,2,23.68,0
1045153,4,77.35,1
1047749,2,32.77,0
1044918,5,48.57,1
1058122,4,45.06,1
1042583,5,43.17,1
1055422,2,73.87,0
1058995,3,70.02,0
1043463,2,105.29,0
1047898,4,69.47,1
1058374,4,33.41,1
1056105,5,70.9,1
1052608,4,45.32,1
1009683,3,41.42,0
1051851,4,71.76,1
1062139,5,74.96,1
1006225,2,36.07,0
1047060,5,84.39,1
1060321,1,15.8,0
1061756,1,19.52,0
1048979,5,120.89,1
1048166,5,79.21,1
1054148,4,108.75,1
1059800,5,50.28,1
1049541,5,72.53,1
1054589,4,56.35,1
1038855,5,5.73,1
1057095,2,2.99,0
1051840,5,47.91,1
1059537,5,80.3,1
1061906,5,89.83,1
1059679,5,26.51,1
1053220,5,24.95,1
1034703,5,31.88,1
1059189,5,82.55,1
1042010,5,110.37,1
1055383,2,81.75,0
1062060,4,58.66,1
1043576,5,27.99,1
1056023,5,30.65,1
1057986,5,71.28,1
1048898,5,56.69,1
101482,4,125.99,1
1045311,3,76.11,0
1011686,5,63.29,1
1057073,5,62.38,1
1056045,2,40.99,0
1062040,5,105.85,1
1048380,4,45.07,1
1054011,3,36.46,0
1054986,1,18.51,0
1058754,5,90.59,1
1058700,4,78.56,1
1047748,4,75.82,1
1054696,1,22.05,0
1047774,3,80.31,0
1046529,3,70.72,0
1048140,5,90.93,1
1051773,4,45.59,1
1053752,3,79.65,0
1047897,5,83.14,1
1052893,2,50.22,0
1052984,5,70.05,1
1052522,5,2.0,1
1051114,5,61.22,1
1061099,4,67.09,1
1056436,5,62.63,1
1051803,5,76.36,1
1002225,1,19.29,0
1054282,4,27.07,1
1029345,5,61.0,1
1051658,1,19.07,0
1053196,2,41.55,0
1061602,3,51.81,0
1036157,2,95.13,0
1046525,3,52.21,0
1057787,5,76.46,1
1059571,5,30.75,1
1062257,1,13.82,0
1040917,1,13.88,0
1054543,5,87.42,1
1060017,4,57.86,1
1047277,2,72.49,0
1050492,1,19.42,0
1051679,5,94.44,1
1059884,5,82.04,1
1059548,5,49.45,1
1058860,2,37.08,0
1060753,5,27.02,1
1056257,4,17.77,1
1056146,4,69.02,1
1061124,5,99.74,1
1057275,4,69.95,1
1060451,3,43.77,0
1052513,2,102.56,0
1062213,5,50.26,1
1055915,5,30.05,1
1028490,5,40.1,1
1052819,5,84.61,1
1053302,5,74.25,1
1049056,5,39.4,1
1050117,5,77.37,1
1055968,5,9.56,1
1055885,5,18.64,1
1050894,2,100.5,0
1054525,4,44.37,1
1059580,5,19.42,1
1060109,5,57.25,1
1056084,3,70.39,0
1052926,2,94.72,0
1051270,5,67.52,1
1057683,5,61.27,1
1056266,1,17.55,0
1055430,5,35.0,1
1057484,4,62.33,1
1049546,4,55.43,1
1061940,3,70.92,0
1055909,5,49.28,1
1057248,5,52.92,1
1062034,4,103.21,1
1056613,4,58.05,1
1023247,5,62.63,1
1057759,2,84.57,0
1048577,5,85.58,1
1046842,5,11.17,1
1054835,5,89.91,1
1050645,5,52.98,1
1019741,5,75.82,1
1055134,5,45.52,1
1056274,2,17.46,0
1058414,2,30.0,0
1057126,5,84.37,1
1052049,4,46.58,1
1060332,4,80.37,1
1038869,4,125.5,1
1055451,4,72.42,1
1049919,2,48.1,0
1045156,5,36.27,1
1047468,5,94.8,1
1060359,5,54.93,1
1048075,2,35.91,0
1060979,5,96.83,1
1047823,4,57.79,1
1057372,3,19.23,0
1056094,5,58.78,1
1034179,4,37.4,1
1056331,5,67.47,1
1053144,5,29.52,1
1061196,4,94.62,1
1034041,5,82.72,1
1053261,4,67.55,1
1052965,3,55.93,0
1057921,2,39.09,0
1045524,1,13.49,0
1050679,4,60.44,1
1054444,2,52.06,0
1020479,5,13.51,1
1058001,5,138.42,1
1018164,3,86.13,0
1051291,4,51.01,1
1054942,5,43.9,1
1030447,3,76.93,0
1062148,3,42.07,0
1052681,5,23.27,1
1047910,5,80.33,1
1051993,4,114.69,1
1054623,4,45.26,1
1008267,5,39.42,1
1057673,3,111.86,0
1056522,4,42.88,1
1051797,1,15.4,0
1059192,5,8.1,1
1057801,5,78.22,1
1062147,5,67.61,1
1051848,2,95.23,0
1051798,5,59.25,1
1061627,5,103.13,1
1019541,5,28.25,1
1057807,5,49.54,1
1003915,2,84.26,0
1057601,2,31.27,0
1051770,4,62.55,1
1049369,2,55.97,0
1060864,5,91.01,1
1033449,5,66.0,1
1062248,5,24.48,1
1059536,2,77.41,0
1061335,5,78.94,1
1014391,1,14.51,0
1045496,3,143.03,0
1048594,5,62.21,1
1034224,5,60.1,1
1017314,4,100.18,1
1058454,5,84.48,1
1054017,2,77.68,0
1057495,5,109.65,1
1050728,5,53.52,1
1057017,2,94.52,0
1027520,5,64.59,1
1044858,2,79.59,0
1018163,3,124.47,0
1047548,2,60.21,0
1059239,5,103.96,1
1053802,5,109.14,1
1038473,2,38.47,0
1054690,4,54.2,1
1054692,5,10.09,1
1060354,5,124.23,1
1026007,4,123.31,1
1055109,4,47.68,1
1055759,2,68.49,0
1050822,4,94.57,1
1056528,2,58.09,0
1059920,1,17.01,0
1061316,4,83.13,1
1056390,1,23.19,0
1047372,4,121.58,1
1062279,2,78.68,0
1048646,5,88.06,1
1052643,3,88.98,0
1052291,2,78.21,0
1062109,5,28.67,1
1055817,5,76.91,1
1031889,5,29.42,1
1053769,5,52.27,1
1046591,3,89.58,0
1055660,3,43.78,0
1054784,5,99.74,1
1056816,2,48.87,0
1059445,5,17.77,1
1058634,4,56.42,1
1049460,5,68.69,1
1055035,2,75.64,0
1048795,5,87.14,1
1045912,2,107.77,0
1050240,4,115.67,1
1059255,3,44.75,0
1011399,5,62.53,1
1054744,4,66.55,1
1055611,5,80.83,1
1059771,4,75.29,1
1047827,2,111.76,0
1061422,5,67.03,1
1045800,5,87.42,1
1027258,5,86.39,1
1060974,5,82.43,1
1060918,2,7.01,0
1025974,4,38.39,1
1058983,5,56.38,1
1034995,1,7.08,0
1004624,5,90.87,1
1011720,5,18.59,1
1049643,5,49.7,1
1049364,5,92.04,1
1049669,5,32.83,1
1060107,4,76.47,1
1049677,5,51.17,1
1057117,5,138.8,1
1050863,5,152.38,1
1055370,1,14.49,0
1037147,4,71.88,1
1047046,4,60.95,1
1052882,2,59.19,0
1061235,5,68.24,1
1055435,5,68.25,1
1058003,5,63.76,1
1061419,5,14.01,1
1045126,4,116.43,1
1001908,4,107.06,1
1048743,4,83.55,1
1061870,3,60.91,0
1058198,4,113.21,1
1050636,5,23.21,1
1041558,4,46.58,1
1048986,5,69.95,1
1056216,1,14.73,0
1052503,5,32.61,1
1061792,2,87.38,0
1049463,2,84.87,0
1044828,5,90.36,1
1059230,1,10.81,0
1011812,4,0.96,1
1012418,4,97.77,1
1047500,3,67.16,0
1058775,1,21.74,0
1055901,2,88.4,0
1041313,5,75.51,1
1051379,5,122.15,1
1056813,5,42.75,1
1047503,4,85.25,1
1051935,5,51.83,1
1055555,5,68.69,1
1047608,2,106.33,0
1011280,5,98.68,1
1059564,2,20.11,0
1050073,5,53.17,1
1051921,5,91.43,1
1050930,4,79.01,1
1061442,4,52.58,1
1057108,2,80.82,0
1058962,5,56.9,1
1054782,5,59.79,1
1059413,2,45.71,0
1053452,5,54.76,1
1027229,2,20.33,0
1047458,5,69.61,1
1051868,2,54.42,0
1053962,5,26.09,1
1060194,5,85.32,1
1062084,5,69.87,1
1057428,2,38.07,0
1049253,4,41.51,1
1057249,5,82.89,1
1054503,2,56.1,0
1056606,3,57.5,0
1048549,4,107.21,1
1043187,4,19.17,1
1052205,2,72.09,0
1053358,5,108.36,1
1035955,5,21.9,1
1043215,5,44.52,1
1049228,5,41.29,1
1030798,2,96.03,0
1055937,1,18.76,0
1058300,2,36.41,0
1057951,5,88.03,1
1005893,5,71.58,1
1062033,4,54.79,1
1059370,1,14.19,0
1055615,3,45.71,0
1049805,2,58.31,0
1057064,5,64.05,1
1059101,4,89.77,1
1044781,2,27.41,0
1046372,2,43.32,0
1058852,5,37.04,1
1036643,3,57.4,0
1058034,5,133.76,1
1062026,2,52.25,0
1052521,5,31.7,1
1058683,5,78.43,1
1060824,2,66.85,0
1059199,5,114.39,1
1054307,2,49.57,0
1056367,5,48.73,1
1006560,4,81.48,1
1051688,5,42.79,1
1059818,5,69.74,1
1049200,3,64.03,0
1055753,5,25.69,1
1058883,4,10.49,1
1001767,4,64.83,1
1058018,3,73.36,0
1060292,2,93.09,0
1059015,5,38.86,1
1021885,4,39.8,1
1054746,3,49.85,0
1057437,5,19.45,1
1050065,5,35.42,1
1052655,5,71.5,1
1058707,1,5.39,0
1047660,1,13.17,0
1047248,5,69.58,1
1055520,4,59.18,1
1027497,5,103.17,1
1050919,5,70.22,1
1045587,5,89.86,1
1054092,4,41.71,1
1051804,1,21.47,0
1052387,3,76.49,0
1058581,2,135.71,0
1052534,4,53.36,1
1026401,3,40.08,0
1053295,1,10.72,0
1056590,2,76.04,0
1051207,2,34.68,0
1058334,4,70.21,1
1047431,2,68.06,0
1050237,5,48.24,1
1052950,2,60.89,0
1056300,5,55.03,1
1057552,5,63.98,1
1060489,5,115.15,1
1050836,5,94.58,1
1054317,1,23.4,0
1051779,5,44.82,1
1047438,5,43.67,1
1018469,5,112.22,1
1053033,5,59.71,1
1051264,5,63.33,1
1053731,3,29.06,0
1060696,3,42.41,0
1055213,5,81.13,1
1053675,2,105.1,0
1053922,4,32.11,1
1049928,5,82.72,1
1039377,4,58.66,1
1056179,5,23.13,1
1056391,5,43.03,1
1057580,2,67.92,0
1059948,4,90.16,1
1015982,1,16.37,0
1051896,5,27.95,1
1057051,5,16.57,1
1014661,2,38.14,0
1051563,4,43.01,1
1054049,2,52.02,0
1021629,1,21.47,0
1059644,5,83.66,1
1050445,2,42.55,0
1054854,4,45.85,1
1059095,2,86.68,0
